age,gender,bmi,activity_level,calories_to_maintain_weight
15,M,20.034466579907274,1.9,2805.6103
3,F,19.680351644702405,1.5,1414.1535
3,M,15.34769975590248,1.9,1499.6415
42,F,33.40168341351414,1.5,2384.079
7,F,15.1995705411751,1.7,1845.7376
7,M,15.29857913046323,1.9,1667.8048
48,M,36.7304338339976,1.3,2465.7737
31,M,29.301452892280643,1.2,2087.4864
42,F,35.13892092853009,1.2,1961.4072
16,M,19.90370072998038,1.5,2199.0495
26,M,25.248477861784256,1.5,2436.531
26,F,25.15969709439733,1.5,2180.718
29,M,25.52914621729336,1.5,2424.513
15,F,20.589348605537925,1.3,1764.62
19,M,21.409440040836408,1.7,2610.7308
24,F,22.73937212331773,1.3,1820.8021
38,F,32.56883518566454,1.3,2061.436
42,F,34.737151162290786,1.3,2112.0086
19,M,21.35788226391494,1.9,2912.7874
32,F,28.647089353294334,1.3,1969.7431
87,F,36.48200816101121,1.5,2182.596
7,M,16.64316382190397,1.9,1801.561
14,M,20.477351386147188,1.7,2550.7752
13,M,14.494770179469988,1.5,1804.4055
45,M,35.2286708087232,1.3,2420.9432
27,F,25.543905001964788,1.7,2480.5958
8,F,13.332087949249033,1.5,1565.2844999999998
14,F,20.617922338478227,1.5,2048.628
8,F,12.43774488570549,1.5,1549.101
15,F,19.464123173937978,1.5,2007.891
12,F,19.11738382005677,1.5,1798.5015
4,F,15.199609668454878,1.9,1832.8939
12,M,18.22607342949401,1.5,1799.0085
28,M,25.412375917832083,1.7,2755.4297
10,M,15.682433663788776,1.5,1767.75
45,M,33.386707994197224,1.2,2155.344
11,F,18.340081852290336,1.9,2375.9215
45,M,34.61813959040136,1.2,2209.2252
66,F,36.41183408621984,1.3,2017.9367
39,F,32.407340171967924,1.3,2052.6623
27,M,25.513520028081736,1.7,2771.935
27,M,25.33352495794246,1.7,2756.4718
19,F,21.314860967237763,1.3,1804.4052
20,M,21.653584470114694,1.9,2915.7077
25,F,23.6584261462192,1.7,2412.4564
4,M,20.64362717795381,1.5,1015.83
40,F,32.60273159471173,1.5,2366.5185
14,F,20.457435330067494,1.2,1629.1116
47,F,36.17930430755853,1.2,1963.1184
19,M,21.421928677350643,1.3,1995.1594
8,F,17.691485222162193,1.7,1833.4483
18,F,21.660130490924026,1.3,1821.4339
79,F,36.90601419100467,1.2,1803.912
4,M,13.33781994267734,1.9,1474.9035
20,F,21.535680422733492,1.7,2361.9239
12,F,17.454230006045265,1.9,2422.3727
3,F,18.668600091823976,1.2,1172.5848
19,M,21.74818445790437,1.3,2011.1936
20,M,21.359529484761804,1.3,1984.9648
22,M,23.68886844858956,1.5,2392.8720000000003
21,F,21.7639320556844,1.7,2363.5763
20,M,21.523127530008654,1.9,2910.3269
39,F,32.7000670373872,1.5,2375.754
27,M,25.543281884268957,1.2,1958.1552
32,M,29.13161151393637,1.3,2245.8592000000003
40,F,32.55822779236057,1.3,2048.1604
19,M,21.699502686633394,1.7,2624.4311
31,F,27.555896938505768,1.2,1788.3984
8,M,14.44841378353452,1.5,1498.2045
37,F,30.468999733153687,1.3,1999.0425
12,F,16.567809198843992,1.5,1816.788
37,F,30.94609159839005,1.3,2015.0507
31,M,27.457831218095357,1.3,2175.8685
3,F,19.98369940754145,1.5,1426.1145
44,M,34.986815685213955,1.2,2230.1628
30,F,27.61477107865216,1.5,2248.0170000000003
34,M,30.5088867760537,1.2,2118.2856
26,M,25.50211720121685,1.5,2453.097
87,F,36.24370614797178,1.9,2757.5593
79,M,36.57608100837703,1.5,2516.235
21,M,21.555087934199097,1.3,1983.3593
11,M,14.78870724770494,1.2,1455.5579999999998
43,M,34.61520364297198,1.2,2224.8252
28,F,24.839136287714243,1.5,2155.23
43,M,33.678984717211684,1.3,2366.9581000000003
10,M,15.28142045584958,1.3,1628.7882
2,M,19.385319342563665,1.5,1016.529
48,F,36.33225538180094,1.3,2126.9365000000003
23,F,22.819887076762534,1.7,2394.6863
11,F,18.17054727202643,1.9,2452.9589
24,M,23.42133980547904,1.5,2359.713
35,M,30.82964697543189,1.2,2124.9588
36,F,30.3018707942872,1.2,1845.6576
42,M,35.51000985636494,1.3,2459.8067
7,F,13.831438131655954,1.5,1547.073
40,F,32.550377604186245,1.5,2363.6385
32,M,28.52796654627296,1.3,2218.5111
27,M,25.4926217464464,1.2,1954.7472
19,F,21.667583108693314,1.3,1816.1663
39,F,32.56706974744817,1.3,2057.2006
4,F,14.626702294871608,1.9,1845.3807
10,F,16.02823945972508,1.3,1534.3809
82,M,36.97281712189387,1.2,2007.684
15,F,18.42585700958532,1.7,2242.5584
30,M,27.99931021219604,1.2,2040.3444
5,F,21.735125791472488,1.9,1793.3112
24,M,23.82871073506803,1.5,2381.043
17,M,20.41856631126501,1.9,2790.1804
60,M,36.83663911384322,1.2,2180.8392
8,M,19.47447955523344,1.3,1237.6676
4,M,16.849050407294662,1.9,1495.1784
17,F,20.54954330568948,1.9,2604.0089
63,F,36.72662052207434,1.5,2362.227
4,F,20.89770738418388,1.9,1827.9539
4,F,15.334512878983364,1.5,1462.8045
19,M,21.479142535643824,1.3,1996.6778
21,F,21.657320181158003,1.3,1803.1663
41,F,32.42745907482994,1.5,2354.37
22,M,23.33193795385712,1.5,2374.371
9,F,13.859157546945008,1.5,1512.147
4,F,19.328018091921173,1.5,1422.279
16,M,20.682003247535963,1.7,2556.1727
34,M,31.24305114551777,1.2,2150.3364
18,F,21.426737181511424,1.7,2371.0325
20,F,21.534415237360548,1.7,2361.4819
44,F,35.32607455930114,1.5,2444.76
33,M,28.545407437709613,1.3,2211.5509
26,M,25.500532896371745,1.7,2777.8221
12,F,20.69676990305857,1.3,1585.6165
15,F,20.739420871757755,1.9,2607.5010999999995
50,F,36.40639019671869,1.5,2440.41
32,F,27.48271218458196,1.7,2521.9755
31,F,29.025186537150176,1.2,1834.2468
31,F,29.30483840790765,1.2,1843.6776
36,M,31.558786803635048,1.2,2148.636
44,M,33.9545456070843,1.3,2368.587
26,M,25.039191760967363,1.7,2753.4288
24,F,22.920131307559963,1.3,1826.2309
28,M,24.782428721805324,1.5,2391.5835
25,F,22.942160998142132,1.7,2383.2759
26,M,25.32375343377136,1.3,2115.3379
44,M,35.08132956653434,1.3,2424.5533
7,F,17.71371869162761,1.5,1595.5320000000002
12,M,19.13749763924878,1.7,2170.9527
82,F,36.49476736564766,1.5,2219.6535
6,F,19.040283917055103,1.5,1620.516
21,M,21.29289954504305,1.7,2579.4933
53,M,36.74081498153228,1.3,2420.5181
15,F,19.724638398176783,1.2,1628.85
11,M,16.68511754205545,1.3,1531.2700000000002
43,M,33.80219070614028,1.2,2185.8636
10,M,16.05938257543175,1.3,1614.4245
29,F,25.216822999910384,1.5,2161.0695
17,M,20.667846325182616,1.5,2212.9635
17,M,20.99489674961013,1.9,2826.5559
7,F,16.43011360720379,1.7,1752.5571999999995
22,M,22.990333546598013,1.3,2042.9721
18,M,21.760841746833087,1.7,2638.1212
32,F,29.194365288599656,1.3,1986.0594
10,F,18.336779935670062,1.2,1520.1084
17,M,21.012769048861102,1.9,2818.3327
6,M,12.540715789384308,1.5,1495.2735
25,M,22.86345616448164,1.9,2935.4867
21,F,21.66833166872796,1.7,2360.6744
44,M,34.607438345768195,1.5,2770.7955
18,F,21.51831392399909,1.7,2377.263
43,M,34.0304862485379,1.3,2380.9604
26,M,25.55081228125673,1.5,2454.2535000000003
44,F,34.77150201675061,1.3,2098.0232
10,F,13.624115234381716,1.5,1761.8849999999998
19,F,21.595326144054035,1.7,2373.2425000000003
7,F,12.956203883905092,1.7,1798.9484999999995
9,F,16.05558808269429,1.7,1806.8756
3,F,19.06565399587717,1.7,1624.5914
26,M,25.54758185651951,1.2,1965.7944
20,M,21.31345277873309,1.7,2589.083
40,M,32.6693314502675,1.2,2165.1768
31,M,27.68768771642197,1.2,2019.204
43,M,33.94317146617001,1.3,2376.1634
42,M,33.907985674843744,1.2,2197.2492
33,F,29.204369331736448,1.2,1828.7304
39,F,32.691262559962475,1.3,2061.3866000000003
15,F,20.61117266044574,1.9,2607.5752
13,M,21.382473541016694,1.5,1951.8945
73,M,36.12990123936993,1.3,2212.4102000000003
38,M,32.42142462861986,1.3,2350.3935
19,M,21.30395730168102,1.3,1988.3708
40,F,32.66537640326051,1.5,2369.4585
29,F,25.293360891318198,1.5,2165.2005
44,M,35.1987730185612,1.5,2798.775
23,F,22.951224861555083,1.3,1833.2756
20,F,21.27346940751111,1.3,1797.7297
32,M,28.70753678034529,1.3,2226.2331000000004
20,M,21.34339568749214,1.7,2592.7244
7,M,11.763151296989244,1.9,1833.8743
15,M,20.982587326041862,1.9,2871.3883
19,F,21.460473096205828,1.3,1809.6156
20,M,21.627821833450973,1.7,2606.9874
32,F,27.620351444774787,1.5,2230.992
84,M,36.66910183454403,1.2,1978.5612
54,F,35.95977449798722,1.5,2399.37
27,M,25.45063806899805,1.5,2442.3285
35,M,31.10817119872574,1.2,2134.4508
39,M,32.41648841823804,1.2,2159.8212
35,F,30.82100203086273,1.3,2022.2085
16,M,21.044818434447848,1.5,2240.562
12,F,19.00111945973276,1.7,2041.0081
27,M,24.879358104941588,1.5,2409.9105
7,F,18.21081686766045,1.7,1835.2809
27,M,25.520670334734167,1.7,2768.6387
32,F,27.32786209893097,1.9,2814.1185
62,F,36.44159531370352,1.3,2044.8402
63,F,36.88630755444891,1.3,2051.2557
19,M,21.30982656740292,1.3,1988.4826000000005
50,M,36.36370238177198,1.2,2243.5368
11,F,16.798967069550145,1.3,1576.3514
39,F,32.711901241253734,1.5,2377.914
33,F,28.211432757680644,1.5,2247.9375
70,F,36.38435248173624,1.3,1992.3449000000005
41,F,32.442219919979294,1.5,2352.87
6,M,11.878024945049024,1.5,1458.4740000000002
17,F,19.61067319326037,1.5,1983.8835
37,M,30.234777665012743,1.2,2081.9304
31,F,27.44744982014503,1.9,2827.9182
43,F,34.236066869696344,1.5,2407.9125000000004
24,M,22.922932766634368,1.7,2646.713
19,F,21.66887683782649,1.7,2376.8176
15,F,19.324431528974912,1.5,2020.9635
45,M,34.15931777035684,1.3,2368.5168
44,M,35.15168787843803,1.3,2426.8504000000003
35,M,30.443248028415127,1.2,2104.5828
35,M,31.46944260560469,1.2,2151.7716
35,F,31.606564187723723,1.5,2365.539
5,F,21.737907937876944,1.3,1209.1443
42,M,35.024969422059954,1.5,2813.6175
23,M,23.43500278695761,1.5,2371.6215
25,F,23.68372415227941,1.7,2415.683
45,M,34.06063924436246,1.3,2366.8905
28,F,24.77341723936655,1.5,2150.934
16,M,18.7187777879947,1.7,2413.4288
3,F,12.248985626757651,1.7,1597.5052999999998
16,M,20.332975750354244,1.9,2802.9978
40,F,32.50459789501786,1.3,2049.5917
28,F,25.135265070083523,1.5,2163.711
38,M,32.661230747394235,1.3,2356.7856
28,F,24.828355562499237,1.7,2439.5017
56,M,36.182274948106176,1.3,2370.2913
4,M,22.30251242819707,1.7,1198.9556
32,M,28.88144412675606,1.2,2063.6844
18,M,21.46149525431383,1.9,2930.6132
9,F,15.032855576314486,1.7,1703.3983
19,F,21.749567647001097,1.7,2379.9048
12,M,16.13277372887909,1.9,2379.6721
61,F,36.646334302216175,1.3,2055.3299
8,M,15.7352883691832,1.9,1760.1144
19,F,21.59949774226544,1.3,1813.7899
30,F,27.461111057438146,1.5,2239.953
8,F,15.924713023321276,1.5,1572.1754999999998
40,F,32.46071812369911,1.5,2363.187
31,M,27.86535437933154,1.3,2195.4049
43,M,34.801881562000744,1.3,2418.6045
19,M,21.36987458177499,1.2,1839.8664
12,M,16.834678639092285,1.3,1562.5857
18,F,21.464358753082703,1.7,2373.4210000000003
24,F,22.685055025683862,1.3,1819.5762
10,F,16.213658189561688,1.3,1595.1338
11,F,17.16897083046128,1.3,1645.3346
13,F,19.213407402889317,1.9,2373.0867
25,M,23.357643946304563,1.3,2032.342
16,M,20.023457817797446,1.9,2824.4431
19,M,21.366001419763528,1.3,1993.6098
46,M,36.65552469410613,1.3,2478.8166
45,F,35.45891587126852,1.5,2440.737
19,M,21.43584349769765,1.2,1840.9848
28,M,25.26968973936581,1.5,2422.2615
7,F,18.717697283243524,1.3,1393.73
33,M,27.4307509298034,1.2,1991.3244
31,M,28.27945111009153,1.3,2213.0628
28,F,24.79977710579012,1.7,2439.7414
8,M,15.611666474553214,1.5,1553.3445000000002
16,M,19.854686365939507,1.5,2194.098
25,F,22.941047889150298,1.3,1821.9604
43,F,34.88278773443684,1.5,2434.011
31,M,28.63089050602217,1.3,2230.4906
53,M,35.982120727231205,1.2,2202.216
40,M,32.612721037315715,1.2,2158.4724
10,M,21.507122687127637,1.2,1567.188
15,M,21.281594923698204,1.2,1799.1971999999998
45,F,33.61221192836568,1.5,2370.294
4,F,20.199753387438065,1.7,1621.9394
20,M,21.67045999881186,1.3,1998.5082
16,M,19.477498495989472,1.5,2207.6175
19,M,21.388153919548344,1.7,2607.7915
62,F,36.607511091060445,1.3,2049.0730000000003
13,M,20.287658121011532,1.5,2025.138
19,M,21.597031854483472,1.9,2925.3198
18,M,21.73214396000686,1.7,2640.8582
49,M,36.09594487139768,1.2,2237.676
29,F,24.951362158924116,1.7,2438.8455
4,F,18.560542140075437,1.3,1207.9574
3,F,15.764614071653217,1.9,1731.4054
15,M,20.100626105341284,1.5,2215.8165
18,M,21.348350022852696,1.7,2615.0216
47,M,35.721790348562145,1.5,2801.3565
11,F,19.620190465590763,1.3,1582.0597
28,F,24.93980320979673,1.7,2443.6888
89,M,37.00838272406253,1.5,2441.55
83,M,36.62643506497629,1.7,2813.1124
11,F,14.765211187269236,1.9,2241.563
21,F,21.69718576175966,1.9,2639.1494
4,F,19.07908512205516,1.5,1436.8545
40,F,32.62397861838107,1.5,2367.435
54,F,36.49169513213431,1.3,2096.8883
4,F,14.714313334291273,1.9,1867.244
21,F,21.623674143667813,1.9,2633.7249
9,M,15.811481483627327,1.7,1693.4108
22,M,22.920120357737996,1.5,2351.2665
15,M,20.333324746016995,1.2,1798.1868
31,M,27.36182893041163,1.2,2002.5588
78,F,36.22752495915115,1.2,1792.1148
18,M,21.739005084926006,1.9,2949.0755
24,F,22.85630942875201,1.3,1824.6306
40,F,32.45741828783086,1.5,2359.245
10,M,16.330301818102555,1.2,1450.5731999999998
13,F,13.93510421972745,1.3,1525.3355
3,M,20.23387062185667,1.9,1419.3284999999998
20,M,21.52921059675765,1.3,1991.6897
3,F,15.93953204834704,1.7,1636.0902
18,M,21.638353942798616,1.3,2014.1056
42,M,33.39582815210098,1.3,2362.1026
27,M,25.29525858493349,1.3,2109.2175
16,F,19.5353479086374,1.2,1589.3268
16,M,20.60576355007672,1.5,2224.791
6,M,12.973065419175288,1.9,1815.8072
6,M,17.970144826308466,1.5,1519.206
16,F,19.202168923993725,1.2,1582.1015999999995
11,M,15.566140469423456,1.9,2223.8417
76,F,36.338160579223086,1.2,1805.3364
39,M,32.179383269714144,1.2,2149.9992
30,M,27.507951588234118,1.5,2519.6835
19,M,21.613635658546418,1.2,1847.8392
87,M,36.509233980988206,1.7,2759.2343
22,F,23.38398400807589,1.7,2426.4746
21,M,21.592132577517926,1.9,2903.1791
9,M,17.00824555431761,1.7,1704.76
20,F,21.768337353585014,1.7,2371.9709
8,F,14.080102123719248,1.7,1735.513
52,M,35.81079496807823,1.2,2201.4744
38,F,32.32329152357606,1.3,2053.2733000000003
37,M,30.47694283020719,1.2,2091.9624
50,F,36.71121662042562,1.7,2781.0725
15,F,20.274906495672163,1.3,1773.7694
57,M,36.06432262629107,1.3,2352.1511
84,F,36.18902797131479,1.9,2777.6651
12,M,17.19812278540958,1.3,1569.3262
27,M,25.290683791903056,1.7,2756.8407
40,M,32.23886097247787,1.2,2141.7924
21,M,21.65698965709292,1.3,1989.5356
6,M,15.168702310123155,1.7,1571.4222
28,M,25.52518148304149,1.7,2756.8254
31,M,28.350323458837867,1.3,2219.1364000000003
19,M,21.627255145521595,1.7,2622.7022
12,M,23.3012321607848,1.7,2198.9398
35,F,30.231028392283825,1.2,1848.3984
42,M,34.43105226418284,1.3,2405.7995
8,M,11.610215816170651,1.7,1597.8725
20,M,21.617218626282707,1.3,1996.4243
22,F,22.96878656716217,1.7,2407.7423
32,M,29.494379859980786,1.2,2089.146
6,M,16.01913674071544,1.7,1629.858
75,F,36.80110603999395,1.3,1977.1284
35,M,30.715810136016607,1.2,2118.9348
11,M,15.830985816197062,1.3,1691.1245
40,F,32.29935757844444,1.3,2040.0107
39,F,32.37256064498936,1.3,2048.5088
6,M,17.171076825633126,1.5,1459.998
16,M,21.001491232987203,1.2,1777.9992
7,M,12.776058360584836,1.7,1679.5184
32,M,28.021462477987622,1.2,2021.592
24,F,22.98389015675636,1.3,1828.3759
15,M,19.5019822064362,1.7,2436.9993
29,M,25.33764130899216,1.5,2415.8955
7,M,14.23433349633976,1.9,1913.9555
33,F,28.066635074024227,1.2,1795.1184
8,F,18.33024097013792,1.7,1789.6155
20,F,21.69460926329168,1.9,2648.0205
22,F,22.968210472380854,1.7,2407.1745
7,F,15.418718829036576,1.5,1657.1999999999998
15,M,20.60511637351053,1.5,2208.576
80,F,36.77124491926737,1.2,1795.6008
9,F,18.2325364193667,1.7,1784.9915
21,M,21.73283407066547,1.7,2607.4022
31,F,27.439796270317423,1.5,2232.1725
36,M,30.7140295202036,1.2,2110.116
67,F,35.99852115668309,1.3,1999.1335
32,M,28.89842892145213,1.3,2235.3721
50,M,36.89925717289848,1.5,2830.389
18,M,21.37001064641471,1.9,2921.1626
42,M,34.21466519002993,1.3,2395.3202
43,M,34.77354118832898,1.2,2231.7516
6,M,16.92552562147827,1.5,1547.808
29,M,25.438532351850466,1.5,2416.575
10,M,16.936369657566843,1.9,2446.2405
30,F,28.28723315538456,1.3,1969.9576
42,F,34.881949253367004,1.5,2442.165
20,F,21.359454077947124,1.3,1801.1174999999998
66,M,35.92362793052959,1.2,2093.9172
28,F,25.26780367543993,1.7,2461.2787
33,M,28.541964636590382,1.5,2549.9355
18,M,21.66774915126297,1.3,2014.8505
66,F,36.93213032284658,1.3,2038.4559
35,F,31.652684612856877,1.5,2366.253
44,F,35.43108038975932,1.7,2775.811
25,F,23.24937698231851,1.3,1833.2652
13,M,21.69900138090986,1.3,1645.6388
15,F,21.245064486464223,1.9,2601.2728999999995
76,M,36.22822269704775,1.2,2026.7964
5,F,14.951438814257807,1.9,1792.0762
29,M,25.24346123425423,1.5,2411.5995
20,M,21.59173540179417,1.7,2610.3075
26,M,25.272002728532367,1.3,2117.1956
8,M,14.981461219238302,1.9,1711.9608
45,F,33.661762740118505,1.5,2371.2915000000003
43,F,35.50805543860568,1.7,2782.7895
24,F,23.17435338433941,1.7,2398.955
20,M,21.280213612102845,1.2,1828.6656
11,M,16.91434054924943,1.9,2385.6305
18,F,21.405667404898946,1.9,2649.7286
42,F,35.35938510883462,1.3,2132.6968
38,F,32.719639251379895,1.5,2383.7475
33,F,28.22758487441483,1.5,2246.7075
35,M,31.06474953506165,1.2,2130.1956
45,M,34.34876029898926,1.3,2381.0592
62,F,36.976179817614224,1.5,2381.7375
45,F,34.799869809200395,1.3,2095.6039
19,M,21.78635242451836,1.9,2938.6464
11,M,20.80101191518097,1.9,2369.7085
44,F,34.87023652401561,1.5,2427.366
51,F,36.51072864095679,1.3,2114.5358
17,F,19.705371216990937,1.2,1596.4308
39,F,32.54552004538827,1.3,2055.1453
15,M,19.884543235355636,1.2,1792.302
38,F,32.237112952548635,1.5,2367.393
20,M,21.55687005990841,1.7,2604.7893
50,M,36.70907299721085,1.5,2821.6035
20,M,21.317263451744303,1.7,2588.1684
27,F,25.058509526525885,1.5,2168.5395
15,F,21.18433304697186,1.3,1791.4494
35,M,30.500230554225443,1.2,2105.9412
4,F,20.411049823030144,1.7,1643.5532
27,M,25.218744021331812,1.5,2425.4805
27,M,24.88938455457042,1.5,2407.053
35,F,30.14363308199333,1.3,2000.7338
86,M,35.98802457231768,1.3,2091.9496
31,M,27.80813053051936,1.5,2528.6895
20,F,21.4384109470866,1.3,1801.3671
15,M,19.878995829216496,1.9,2770.6997
20,M,21.546755681934773,1.2,1839.9468
20,M,21.402532362629582,1.7,2597.5847
21,M,21.567451610228765,1.9,2901.8396
12,F,17.904478995787418,1.9,2443.9282
4,F,23.814195425298507,1.5,1427.859
8,F,17.838197830024804,1.7,1862.0848
16,M,19.6375038108604,1.2,1761.8868
8,M,18.482249558622176,1.5,1503.2055
8,F,17.570429892875175,1.5,1649.493
27,F,25.56201662912286,1.7,2482.1224
34,F,31.424323229225397,1.5,2363.1735
25,M,23.119208946201432,1.7,2644.3466
10,M,18.418636745930616,1.9,2513.2915
3,F,16.162748454603104,1.7,1580.1262
61,F,36.48977757965535,1.3,2051.4637
44,M,34.48512300813255,1.5,2758.1505
19,F,21.533725369683683,1.3,1811.6384
8,M,13.72440163703932,1.9,1740.8636
15,M,19.159742502552227,1.5,2179.8165
45,F,34.58165585684426,1.3,2087.7103
20,F,21.657728465309084,1.3,1810.5893
8,F,15.5293391257899,1.5,1526.106
35,F,30.224538165255723,1.3,2002.2548
20,M,21.373471701130427,1.9,2897.348
16,M,19.36212172280496,1.2,1750.1208
4,F,21.572057867896625,1.7,1625.5791
4,F,21.04741835661478,1.3,1224.5077
85,M,36.38823437818544,1.2,1960.5972
43,F,34.13876787490607,1.3,2084.4837
17,M,20.69690524915213,1.2,1753.7016
87,M,36.18266125140054,1.5,2413.9410000000003
24,F,22.90024203926661,1.3,1826.7314
42,F,35.1729752902039,1.2,1959.4356
11,M,14.069336632425165,1.2,1492.3547999999998
13,M,20.23968676832593,1.2,1594.3775999999998
20,M,21.44333563649348,1.9,2900.4678
35,F,31.715419951188803,1.3,2051.4351
25,F,23.4604613346294,1.3,1838.9787
15,M,18.616113958466467,1.7,2423.5387
7,F,14.374343406063074,1.7,1767.5036
38,M,32.529041212226005,1.3,2350.9538
32,F,28.218140448360632,1.2,1804.3872
21,F,21.486867820675123,1.9,2629.6532
42,F,33.79672202342868,1.5,2398.9395
43,F,33.32349835274999,1.5,2375.502
11,F,18.37105531610151,1.9,2471.3224
16,F,20.32603374905672,1.5,2025.675
42,M,35.00493624203207,1.5,2807.223
21,M,21.55524148568593,1.3,1985.6876
43,F,33.34397947544691,1.3,2058.5487000000003
21,M,21.48987448591719,1.3,1981.8058
12,M,18.226217926135508,1.3,1598.9545
23,F,23.242585034566805,1.7,2411.8971
23,M,22.7806754630964,1.7,2644.2225
23,F,23.52188674202376,1.7,2423.7036000000003
3,F,15.015100103045686,1.5,1458.984
4,F,14.30225573556848,1.7,1647.5533
11,F,16.034125771252057,1.9,2231.7229
43,F,35.13610199970687,1.5,2441.6655
19,M,21.50375106230609,1.2,1843.7988
40,F,32.309525732407806,1.5,2355.78
7,M,18.03562601519531,1.9,1908.6488
38,F,32.19401835580432,1.3,2051.0438000000004
31,M,28.163837712774917,1.2,2039.6916
58,F,36.522615056143216,1.3,2073.4675
34,F,30.121533135845883,1.3,2006.3017
84,F,36.54392626709729,1.2,1768.2504
39,F,32.32759313534678,1.5,2363.2605000000003
24,M,23.492077338849388,1.5,2361.9675
6,F,14.54841094842366,1.5,1652.5124999999998
25,F,22.704948337335612,1.3,1813.11
41,M,32.55672805891356,1.2,2147.9388
27,M,24.90409124680389,1.5,2413.3995
3,F,16.937278319043426,1.9,1866.1344
12,F,19.461681297568816,1.7,2187.2931
4,F,14.304921641755929,1.7,1614.0463
31,F,29.183787343365484,1.3,1994.3859
11,M,17.171765201165,1.2,1525.3344
35,M,31.475335498845844,1.2,2151.504
22,F,22.973123982020223,1.7,2406.9433
12,F,17.052151876628898,1.9,2396.0102
76,M,36.24121092784605,1.3,2192.7009000000003
43,M,35.123253873801595,1.5,2806.1625000000004
6,M,18.46904848519463,1.5,1511.997
20,F,21.38263649997127,1.7,2354.9692
3,F,12.433369450205626,1.9,1820.0442
12,F,15.171871666036436,1.2,1451.2884
31,F,27.35228854149725,1.5,2230.3905
57,F,36.44566178392518,1.5,2395.803
27,F,25.16173139404016,1.9,2752.5186
13,F,20.00249244612486,1.9,2417.9799000000003
4,F,19.164818444400236,1.7,1600.3341
7,M,14.38012194339406,1.9,1721.1815
20,F,21.75590451952406,1.3,1813.8536
22,M,23.315857115101668,1.5,2375.2035
7,F,18.254918568405117,1.5,1617.5625
36,F,30.188361948109797,1.2,1841.1924
86,F,36.03529293594718,1.5,2172.684
20,F,21.639543338141387,1.9,2645.3776000000003
44,F,34.692404209470375,1.5,2417.5155
35,M,31.341138703418142,1.2,2146.6116
40,M,32.317607576494524,1.2,2145.1992
16,F,20.146737844429644,1.2,1610.2152
10,M,18.68666596921612,1.2,1565.4707999999998
23,M,23.58640003633203,1.5,2378.631
7,M,13.845205034800346,1.5,1520.0655
40,M,32.67376560840894,1.2,2162.7228
12,F,17.81943778949312,1.7,2151.3636
74,F,35.81139666065319,1.2,1801.668
7,F,20.68871020248448,1.7,1845.9212
79,F,36.989533509063854,1.2,1806.2748
28,F,24.761529312427605,1.7,2438.5956
85,F,36.81272378984293,1.7,2504.8106
2,F,12.4055164765752,1.9,1820.0765
33,F,28.580332387207783,1.3,1959.7331
20,M,21.50591220879685,1.2,1835.0292
16,M,19.72780306815407,1.9,2796.9273
44,F,35.10430365469093,1.7,2759.8395
15,M,19.70541863666087,1.9,2756.3015
43,M,35.44671534213179,1.3,2444.4966
16,M,20.31544684140624,1.7,2556.1217
29,F,25.554970219907336,1.7,2463.8117
27,F,25.52419407496176,1.7,2480.0093
13,M,15.852654270674316,1.3,1665.1674
25,F,22.98005642961764,1.7,2383.91
19,F,21.545377047357142,1.3,1811.7268
72,F,35.84867854094088,1.3,1965.2503
12,F,14.441243233114532,1.5,1753.6275
8,M,17.50127964892553,1.9,1764.5509
7,M,12.297719569929088,1.7,1672.3172
4,F,16.177895778534552,1.9,1796.2885
19,M,21.34184973265387,1.2,1839.0048
36,F,31.37174940479861,1.3,2034.3674
8,M,16.49390633983717,1.9,1770.8703
26,M,25.19243834547768,1.5,2437.6545
2,F,12.161449714803467,1.9,1821.9556
26,M,25.382948661261956,1.2,1955.5452
4,F,16.26390899050153,1.9,1830.8799
32,F,28.36030623601544,1.2,1808.8632
34,F,30.92612184986626,1.3,2030.5259
21,M,21.374514594537484,1.9,2887.9411
18,M,21.322610081507857,1.2,1845.2508
42,F,34.266488384243466,1.3,2094.2597
4,F,19.939574498300164,1.3,1244.6265
32,M,27.416798983228635,1.2,1999.7616
7,M,14.40636897858176,1.9,1902.6163
44,M,35.313099368175564,1.5,2803.677
10,F,16.17132866105231,1.3,1543.5459
16,F,18.493117744830403,1.3,1722.3973
23,F,23.075657544657545,1.3,1838.4574
24,F,22.756692732893885,1.3,1822.7352
55,M,36.63136631084684,1.5,2770.425
4,F,17.91612468148824,1.9,1736.7596
29,M,25.024942269554245,1.5,2394.7125
15,F,20.324482681263746,1.2,1629.4871999999998
38,F,32.65890183427946,1.5,2383.77
43,F,34.25969807207935,1.3,2086.2127
22,F,23.17118724192009,1.7,2415.6048
27,M,24.97101073873476,1.5,2412.6945
12,F,19.6186860827702,1.9,2363.6703
42,F,35.336748088725635,1.2,1968.0804
33,F,27.41475017852967,1.9,2809.0455
32,F,28.32507499679273,1.3,1958.3759
65,F,36.75134788705242,1.5,2352.108
89,M,36.2084108201464,1.5,2399.184
71,M,35.83290514024975,1.2,2049.468
4,M,11.925491262129006,1.9,1459.0840999999998
13,M,19.057944797979665,1.9,2229.1883
42,M,33.82715648428453,1.2,2197.3128
8,M,14.699202907363066,1.7,1492.2650999999998
55,M,36.43897956257744,1.3,2391.8076
37,F,31.355335916710597,1.3,2029.7251
41,F,32.436231372047736,1.5,2354.8215
23,M,23.257938914513108,1.3,2048.6323
4,F,19.72578664153153,1.9,1834.1327
